x_0;x_1;x_2;x_3;x_4;x_5;x_6;x_7;x_8;x_9
0,08543458;0,07820414;0,134696;0,11921811;0,08543458;0,09462853;0,10587084;0,11921811;0,10587084;0,09462853
0,08196601;0,084750004;0,07230772;0,07420634;0,08196601;0,07918025;0,07654417;0,07420634;0,07654417;0,07918025
-0,01576703;0,0040302277;-0,09975229;-0,07853616;-0,01576703;-0,03628666;-0,057293437;-0,07853616;-0,057293437;-0,03628666
-0,127331;-0,11186768;-0,189035;-0,1738576;-0,127331;-0,14288859;-0,15843543;-0,1738576;-0,15843543;-0,14288859
-0,48752972;-0,48222214;-0,48618054;-0,4898979;-0,48752972;-0,4905898;-0,49137798;-0,4898979;-0,49137798;-0,4905898
-0,26813716;-0,26474354;-0,2566647;-0,26333147;-0,26813716;-0,26907346;-0,2674786;-0,26333147;-0,2674786;-0,26907346
-0,028012827;-0,017320827;-0,053625494;-0,05009067;-0,028012827;-0,037157983;-0,04456678;-0,05009067;-0,04456678;-0,037157983
-0,13786925;-0,13667604;-0,13811752;-0,13875347;-0,13786925;-0,13862714;-0,13892531;-0,13875347;-0,13892531;-0,13862714
0,048830144;0,06518022;-0,011881508;0,0023911446;0,048830144;0,03283961;0,017326012;0,0023911446;0,017326012;0,03283961
-0,09744049;-0,08678057;-0,13198487;-0,12469535;-0,09744049;-0,107364714;-0,11647183;-0,12469535;-0,11647183;-0,107364714
-0,2182033;-0,22177681;-0,19771813;-0,20362072;-0,2182033;-0,21394578;-0,20906009;-0,20362072;-0,20906009;-0,21394578
-0,25653493;-0,27161205;-0,19369659;-0,20940317;-0,25653493;-0,24101919;-0,22524428;-0,20940317;-0,22524428;-0,24101919
-0,31729704;-0,3237712;-0,28843597;-0,2958894;-0,31729704;-0,31042343;-0,30325264;-0,2958894;-0,30325264;-0,31042343
-0,23774974;-0,2508356;-0,1823799;-0,19652882;-0,23774974;-0,22429411;-0,21052898;-0,19652882;-0,21052898;-0,22429411
-0,33575588;-0,3534425;-0,2660779;-0,2831302;-0,33575588;-0,31807196;-0,30049545;-0,2831302;-0,30049545;-0,31807196
-0,50237095;-0,52509844;-0,38689566;-0,41882986;-0,50237095;-0,47689176;-0,448941;-0,41882986;-0,448941;-0,47689176
-0,33185974;-0,34860265;-0,23975861;-0,2659244;-0,33185974;-0,31230837;-0,29022455;-0,2659244;-0,29022455;-0,31230837
-0,39056027;-0,39635628;-0,34583667;-0,35988972;-0,39056027;-0,38244945;-0,37216592;-0,35988972;-0,37216592;-0,38244945
-0,6157788;-0,61626405;-0,5879861;-0,5986561;-0,6157788;-0,6126516;-0,6069181;-0,5986561;-0,6069181;-0,6126516
-0,39428255;-0,3966741;-0,3693506;-0,37760898;-0,39428255;-0,39023486;-0,38463026;-0,37760898;-0,38463026;-0,39023486
-0,6047889;-0,61095595;-0,5557103;-0,57132244;-0,6047889;-0,5960458;-0,58483696;-0,57132244;-0,58483696;-0,5960458
-0,39368695;-0,39395472;-0,37878847;-0,3843808;-0,39368695;-0,3919506;-0,38881397;-0,3843808;-0,38881397;-0,3919506
-0,4216635;-0,4413644;-0,33654112;-0,35840306;-0,4216635;-0,40115747;-0,38000938;-0,35840306;-0,38000938;-0,40115747
-0,3218519;-0,33590245;-0,25579554;-0,27347466;-0,3218519;-0,30666536;-0,29048735;-0,27347466;-0,29048735;-0,30666536
-0,13822474;-0,15199348;-0,08799884;-0,0995473;-0,13822474;-0,12479379;-0,11185445;-0,0995473;-0,11185445;-0,12479379
-0,029482476;-0,042170428;0,02054543;0,008363806;-0,029482476;-0,016756058;-0,0041046143;0,008363806;-0,0041046143;-0,016756058
-0,15509592;-0,15448327;-0,1591176;-0,1579206;-0,15509592;-0,15588273;-0,15683192;-0,1579206;-0,15683192;-0,15588273
0,017672688;0,02198691;0,006286755;0,008118227;0,017672688;0,013872914;0,010665327;0,008118227;0,010665327;0,013872914
0,025587585;0,02732262;0,024393497;0,023619018;0,025587585;0,024317317;0,023625426;0,023619018;0,023625426;0,024317317
0,055133507;0,063831635;0,026216116;0,032286838;0,055133507;0,04688117;0,03921885;0,032286838;0,03921885;0,04688117
-0,3523788;-0,3532585;-0,33354002;-0,3407469;-0,3523788;-0,35007775;-0,3462341;-0,3407469;-0,3462341;-0,35007775
-0,16022128;-0,15600055;-0,16587985;-0,16633484;-0,16022128;-0,16342255;-0,16549173;-0,16633484;-0,16549173;-0,16342255
0,09068334;0,085907295;0,109541;0,10478306;0,09068334;0,095399454;0,100085735;0,10478306;0,100085735;0,095399454
0,28855705;0,2780515;0,31691617;0,31197575;0,28855705;0,29776645;0,30558932;0,31197575;0,30558932;0,29776645
0,23805486;0,23460163;0,21879277;0,22840324;0,23805486;0,2381573;0,23491223;0,22840324;0,23491223;0,2381573
0,0271326;0,025652975;0,015302628;0,020923913;0,0271326;0,026861638;0,024792373;0,020923913;0,024792373;0,026861638
-0,15981239;-0,15269752;-0,20032513;-0,1887408;-0,15981239;-0,16828513;-0,17798693;-0,1887408;-0,17798693;-0,16828513
-0,01127141;0,0022436976;-0,07393448;-0,057259366;-0,01127141;-0,02577468;-0,04115119;-0,057259366;-0,04115119;-0,02577468
-0,28843012;-0,27815706;-0,3299101;-0,31971532;-0,28843012;-0,2988548;-0,30932233;-0,31971532;-0,30932233;-0,2988548
-0,24119894;-0,2319401;-0,2784436;-0,26950908;-0,24119894;-0,2506788;-0,2601841;-0,26950908;-0,2601841;-0,2506788
-0,24510442;-0,25122198;-0,21531966;-0,22369714;-0,24510442;-0,23852192;-0,2314087;-0,22369714;-0,2314087;-0,23852192
-0,34784684;-0,35361105;-0,32973725;-0,33373064;-0,34784684;-0,34266984;-0,3379994;-0,33373064;-0,3379994;-0,34266984
-0,39952692;-0,40176827;-0,3784216;-0,38579047;-0,39952692;-0,39621478;-0,39168167;-0,38579047;-0,39168167;-0,39621478
-0,56618285;-0,5749509;-0,5143606;-0,5298128;-0,56618285;-0,55573916;-0,5436133;-0,5298128;-0,5436133;-0,55573916
-0,40990397;-0,4099948;-0,3978391;-0,40298054;-0,40990397;-0,40883213;-0,40658668;-0,40298054;-0,40658668;-0,40883213
-0,06543723;-0,07431859;-0,041387588;-0,045835853;-0,06543723;-0,057769805;-0,051262587;-0,045835853;-0,051262587;-0,057769805
-0,31928635;-0,3537102;-0,17495519;-0,21145426;-0,31928635;-0,28390652;-0,2478656;-0,21145426;-0,2478656;-0,28390652
-0,17892256;-0,19833246;-0,09052804;-0,113955066;-0,17892256;-0,15829527;-0,13659188;-0,113955066;-0,13659188;-0,15829527
-0,1068206;-0,1297068;-0,017862525;-0,039538316;-0,1068206;-0,08410446;-0,061647836;-0,039538316;-0,061647836;-0,08410446
-0,07003592;-0,10337848;0,062320754;0,029705245;-0,07003592;-0,036635876;-0,0033351667;0,029705245;-0,0033351667;-0,036635876
-0,07231548;-0,10515647;0,06693748;0,031484697;-0,07231548;-0,038423553;-0,0037324342;0,031484697;-0,0037324342;-0,038423553
0,4391875;0,42500192;0,48863035;0,477659;0,4391875;0,45278817;0,46566135;0,477659;0,46566135;0,45278817
0,4029069;0,38838974;0,45934168;0,44593233;0,4029069;0,41748282;0,4319008;0,44593233;0,4319008;0,41748282
0,16520165;0,13204777;0,28859133;0,2595806;0,16520165;0,19766615;0,22920159;0,2595806;0,22920159;0,19766615
0,15036584;0,1209556;0,26019058;0,23402232;0,15036584;0,17905352;0,20695816;0,23402232;0,20695816;0,17905352
0,12617783;0,09380427;0,2540215;0,22265503;0,12617783;0,15855056;0,19076782;0,22265503;0,19076782;0,15855056
0,031202547;0,017676484;0,08985194;0,07455102;0,031202547;0,045187056;0,059643976;0,07455102;0,059643976;0,045187056
0,059313025;0,057781674;0,07304329;0,06865381;0,059313025;0,06166839;0,064813256;0,06865381;0,064813256;0,06166839
0,28004086;0,2776177;0,28591698;0,2851277;0,28004086;0,28211612;0,2838299;0,2851277;0,2838299;0,28211612
0,2746959;0,28037158;0,2400422;0,25032055;0,2746959;0,2677237;0,25956878;0,25032055;0,25956878;0,2677237
0,7537939;0,7566306;0,7229416;0,733715;0,7537939;0,74907297;0,74240255;0,733715;0,74240255;0,74907297
0,60290074;0,61408275;0,5393182;0,5581145;0,60290074;0,58987874;0,5749622;0,5581145;0,5749622;0,58987874
0,75839937;0,75778484;0,7392409;0,74732584;0,75839937;0,7568922;0,7532097;0,74732584;0,7532097;0,7568922
0,7395813;0,73519963;0,734527;0,7391747;0,7395813;0,7417182;0,7415819;0,7391747;0,7415819;0,7417182
0,69203687;0,66805696;0,76879275;0,75257194;0,69203687;0,7141575;0,73435116;0,75257194;0,73435116;0,7141575
0,57493573;0,5455561;0,6826043;0,6570774;0,57493573;0,60329825;0,6306637;0,6570774;0,6306637;0,60329825
0,69858974;0,6513146;0,86774194;0,8287651;0,69858974;0,7440506;0,7874954;0,8287651;0,7874954;0,7440506
0,63648635;0,59891427;0,7721442;0,7408015;0,63648635;0,6728056;0,70764023;0,7408015;0,70764023;0,6728056
0,55743146;0,5262988;0,66925013;0,64345646;0,55743146;0,5874411;0,6161585;0,64345646;0,6161585;0,5874411
0,24799936;0,2191504;0,34638247;0,32460457;0,24799936;0,2753005;0,30088007;0,32460457;0,30088007;0,2753005
0,4234212;0,4020922;0,47475386;0,4674784;0,4234212;0,44161028;0,45637336;0,4674784;0,45637336;0,44161028
0,31222296;0,28893575;0,3814666;0,368131;0,31222296;0,33333832;0,35203966;0,368131;0,35203966;0,33333832
0,40293476;0,37371486;0,48974192;0,4730118;0,40293476;0,42940587;0,4528422;0,4730118;0,4528422;0,42940587
0,022807002;-0,0047439933;0,10725221;0,09018275;0,022807002;0,047898233;0,07038665;0,09018275;0,07038665;0,047898233
0,10520836;0,085667275;0,16752657;0,15447086;0,10520836;0,1232509;0,13969624;0,15447086;0,13969624;0,1232509
-0,43509138;-0,43706346;-0,42128438;-0,42553538;-0,43509138;-0,4324809;-0,42928082;-0,42553538;-0,42928082;-0,4324809
0,26717803;0,27690956;0,21358022;0,2290164;0,26717803;0,25590888;0,24316081;0,2290164;0,24316081;0,25590888
0,6056914;0,6183098;0,5363471;0,55632496;0,6056914;0,591106;0,5746191;0,55632496;0,5746191;0,591106
0,3730727;0,3869514;0,2983379;0,31931955;0,3730727;0,3569952;0,33897945;0,31931955;0,33897945;0,3569952
0,52972645;0,52943945;0,51467955;0,5205492;0,52972645;0,5282467;0,5251339;0,5205492;0,5251339;0,5282467
0,52642965;0,52459013;0,51878494;0,52275974;0,52642965;0,5266908;0,5254362;0,52275974;0,5254362;0,5266908
0,59571975;0,58232725;0,6299747;0,62395173;0,59571975;0,60702574;0,61637634;0,62395173;0,61637634;0,60702574
0,6922896;0,6802399;0,7205092;0,71615916;0,6922896;0,7022151;0,71012247;0,71615916;0,71012247;0,7022151
1,0122913;1,0165559;0,9715495;0,9848332;1,0122913;1,0054488;0,9962201;0,9848332;0,9962201;1,0054488
0,70620096;0,709855;0,6814613;0,6888088;0,70620096;0,7013691;0,695512;0,6888088;0,695512;0,7013691
0,59863746;0,60298157;0,57171595;0,5795488;0,59863746;0,59318256;0,58676445;0,5795488;0,58676445;0,59318256
0,18071947;0,18741047;0,15525961;0,16132858;0,18071947;0,17411506;0,16763473;0,16132858;0,16763473;0,17411506
0,14406358;0,14146487;0,14440933;0,14562777;0,14406358;0,14557165;0,14605908;0,14562777;0,14605908;0,14557165
0,42363417;0,4251959;0,39730185;0,40680206;0,42363417;0,4200363;0,41440937;0,40680206;0,41440937;0,4200363
0,18596612;0,18081455;0,19594052;0,19495958;0,18596612;0,19002531;0,19300911;0,19495958;0,19300911;0,19002531
0,16841832;0,17008233;0,143697;0,15234219;0,16841832;0,16483968;0,15943982;0,15234219;0,15943982;0,16483968
0,08282986;0,08992922;0,042592376;0,054389894;0,08282986;0,074538656;0,06505245;0,054389894;0,06505245;0,074538656
-0,08078965;-0,089832254;-0,06707834;-0,06701496;-0,08078965;-0,07390843;-0,069296286;-0,06701496;-0,069296286;-0,07390843
-0,13515374;-0,13699833;-0,14396186;-0,13930365;-0,13515374;-0,13489458;-0,13627303;-0,13930365;-0,13627303;-0,13489458
-0,07891003;-0,0883137;-0,051456943;-0,056681726;-0,07891003;-0,070447795;-0,06301916;-0,056681726;-0,06301916;-0,070447795
-0,2580573;-0,27702874;-0,18466254;-0,20229264;-0,2580573;-0,23915184;-0,22050563;-0,20229264;-0,22050563;-0,23915184
-0,14049724;-0,13996783;-0,14025551;-0,14069103;-0,14049724;-0,14079258;-0,14086053;-0,14069103;-0,14086053;-0,14079258
-0,7127007;-0,7216887;-0,6534677;-0,6714342;-0,7127007;-0,7012203;-0,68740875;-0,6714342;-0,68740875;-0,7012203
-0,2688057;-0,28885064;-0,18795064;-0,20785013;-0,2688057;-0,24847671;-0,22808865;-0,20785013;-0,22808865;-0,24847671
-0,4921865;-0,5186452;-0,37850857;-0,40774965;-0,4921865;-0,46476802;-0,43656307;-0,40774965;-0,43656307;-0,46476802
-0,24771208;-0,2594548;-0,20511712;-0,2152319;-0,24771208;-0,23646353;-0,22565743;-0,2152319;-0,22565743;-0,23646353
0,09690522;0,09131284;0,11113876;0,108612135;0,09690522;0,101594254;0,10546501;0,108612135;0,10546501;0,101594254
0,25359392;0,24034318;0,30348507;0,29148334;0,25359392;0,2665351;0,2791657;0,29148334;0,2791657;0,2665351
0,18521117;0,17180605;0,24554716;0,22959197;0,18521117;0,19934559;0,21416205;0,22959197;0,21416205;0,19934559
0,32986164;0,31926936;0,3566119;0,3523239;0,32986164;0,3389266;0,34642366;0,3523239;0,34642366;0,3389266
0,41884392;0,42929664;0,35850227;0,37629676;0,41884392;0,40650994;0,39231613;0,37629676;0,39231613;0,40650994
0,32551503;0,3390975;0,2667092;0,28170413;0,32551503;0,31129292;0,29662618;0,28170413;0,29662618;0,31129292
0,62102246;0,6205759;0,6175195;0,61915314;0,62102246;0,6209203;0,62029153;0,61915314;0,62029153;0,6209203
0,7045419;0,7086963;0,6829041;0,6889887;0,7045419;0,6998419;0,6946446;0,6889887;0,6946446;0,6998419
0,686925;0,7015554;0,6206527;0,63819134;0,686925;0,6714187;0,6551421;0,63819134;0,6551421;0,6714187
0,8727007;0,8743061;0,8627291;0,86600924;0,8727007;0,8708623;0,86867476;0,86600924;0,86867476;0,8708623
0,63195646;0,62013566;0,67658293;0,6661739;0,63195646;0,6436819;0,6551461;0,6661739;0,6551461;0,6436819
0,029478252;0,018016905;0,087298185;0,071306676;0,029478252;0,042259067;0,056245297;0,071306676;0,056245297;0,042259067
-0,31218463;-0,32049853;-0,2705392;-0,28197613;-0,31218463;-0,30291766;-0,29280925;-0,28197613;-0,29280925;-0,30291766
-0,54948527;-0,54989815;-0,534082;-0,5398848;-0,54948527;-0,5476445;-0,5444257;-0,5398848;-0,5444257;-0,5476445
-0,325281;-0,33605716;-0,2837125;-0,29360586;-0,325281;-0,31451744;-0,30391413;-0,29360586;-0,30391413;-0,31451744
-0,30430028;-0,31922504;-0,22925396;-0,24976695;-0,30430028;-0,287574;-0,26930383;-0,24976695;-0,26930383;-0,287574
-0,45203543;-0,4545865;-0,4249992;-0,4339133;-0,45203543;-0,44762772;-0,44152492;-0,4339133;-0,44152492;-0,44762772
-0,61585486;-0,61873984;-0,58907455;-0,5977082;-0,61585486;-0,6112791;-0,60517174;-0,5977082;-0,60517174;-0,6112791
-0,71592075;-0,7168261;-0,68485904;-0,6964651;-0,71592075;-0,7121537;-0,70562214;-0,6964651;-0,70562214;-0,7121537
-0,15527064;-0,15841135;-0,12693995;-0,1362474;-0,15527064;-0,15049353;-0,14412874;-0,1362474;-0,14412874;-0,15049353
-0,21044132;-0,21930693;-0,15643662;-0,17240435;-0,21044132;-0,19957744;-0,18684538;-0,17240435;-0,18684538;-0,19957744
-0,28390384;-0,29918686;-0,21536121;-0,23335344;-0,28390384;-0,26775727;-0,25086424;-0,23335344;-0,25086424;-0,26775727
-0,05026725;-0,075035244;0,054227784;0,027793407;-0,05026725;-0,024710208;0,0013942271;0,027793407;0,0013942271;-0,024710208
-0,22876802;-0,24592762;-0,15702245;-0,17497283;-0,22876802;-0,21107468;-0,1930672;-0,17497283;-0,1930672;-0,21107468
-0,42527777;-0,42670226;-0,40803593;-0,41396517;-0,42527777;-0,42265397;-0,41886425;-0,41396517;-0,41886425;-0,42265397
-0,5042769;-0,50169384;-0,49734396;-0,501553;-0,5042769;-0,50509524;-0,50416815;-0,501553;-0,50416815;-0,50509524
-0,24543181;-0,25144118;-0,20268865;-0,21571474;-0,24543181;-0,23733915;-0,22735555;-0,21571474;-0,22735555;-0,23733915
-0,42064297;-0,43079644;-0,36921972;-0,3831355;-0,42064297;-0,4091421;-0,3965457;-0,3831355;-0,3965457;-0,4091421
-0,22277904;-0,2385689;-0,15618013;-0,17291884;-0,22277904;-0,20643768;-0,18974642;-0,17291884;-0,18974642;-0,20643768
-0,29020214;-0,32137963;-0,16082314;-0,19314781;-0,29020214;-0,25819957;-0,22572762;-0,19314781;-0,22572762;-0,25819957
-0,1709073;-0,17655146;-0,15290381;-0,15663187;-0,1709073;-0,16567221;-0,1608993;-0,15663187;-0,1608993;-0,16567221
-0,20691724;-0,19824062;-0,23555234;-0,22940765;-0,20691724;-0,21503676;-0,2225509;-0,22940765;-0,2225509;-0,21503676
-0,14820744;-0,13966215;-0,18395385;-0,17474188;-0,14820744;-0,15688047;-0,16571839;-0,17474188;-0,16571839;-0,15688047
-0,12105175;-0,10947848;-0,16334543;-0,15325335;-0,12105175;-0,13216475;-0,14287856;-0,15325335;-0,14287856;-0,13216475
-0,103654146;-0,09593414;-0,117726766;-0,11655697;-0,103654146;-0,10962013;-0,11389192;-0,11655697;-0,11389192;-0,10962013
-0,09914554;-0,11036652;-0,05782488;-0,067419894;-0,09914554;-0,08817853;-0,07756972;-0,067419894;-0,07756972;-0,08817853
0,103694536;0,10891982;0,08457562;0,089203194;0,103694536;0,0987021;0,0938912;0,089203194;0,0938912;0,0987021
0,07412721;0,074851185;0,06367394;0,06749447;0,07412721;0,07269296;0,07049451;0,06749447;0,07049451;0,07269296
-0,08437925;-0,07782156;-0,11225358;-0,10496819;-0,08437925;-0,09106363;-0,09791474;-0,10496819;-0,09791474;-0,09106363
-0,10818839;-0,10348964;-0,13367796;-0,12616874;-0,10818839;-0,11348549;-0,119456604;-0,12616874;-0,119456604;-0,11348549
-0,2941412;-0,26848197;-0,39017737;-0,36736894;-0,2941412;-0,31925857;-0,3437029;-0,36736894;-0,3437029;-0,31925857
-0,25601432;-0,25182366;-0,25365227;-0,25696173;-0,25601432;-0,25824577;-0,25853637;-0,25696173;-0,25853637;-0,25824577
-0,108918846;-0,1062714;-0,111145325;-0,11184317;-0,108918846;-0,11074547;-0,11172024;-0,11184317;-0,11172024;-0,11074547
-0,17000641;-0,16373578;-0,176053;-0,17737117;-0,17000641;-0,17438012;-0,17683065;-0,17737117;-0,17683065;-0,17438012
-0,06986912;-0,059366316;-0,10198772;-0,09529753;-0,06986912;-0,07931654;-0,08776829;-0,09529753;-0,08776829;-0,07931654
-0,21218628;-0,2086091;-0,22235401;-0,22015387;-0,21218628;-0,21520588;-0,21781455;-0,22015387;-0,21781455;-0,21520588
-0,07527269;-0,05951754;-0,13708423;-0,12173934;-0,07527269;-0,09086118;-0,1063374;-0,12173934;-0,1063374;-0,09086118
0,21993849;0,22187096;0,19974005;0,20680302;0,21993849;0,2168462;0,21249184;0,20680302;0,21249184;0,2168462
0,37579513;0,37721995;0,34590125;0,35723835;0,37579513;0,37208703;0,36594075;0,35723835;0,36594075;0,37208703
0,633972;0,627429;0,621438;0,630592;0,633972;0,6367771;0,63568634;0,630592;0,63568634;0,6367771
0,6941645;0,68786013;0,69464314;0,6984755;0,6941645;0,69813013;0,69960743;0,6984755;0,69960743;0,69813013
0,5242117;0,5243254;0,50545204;0,51282144;0,5242117;0,5222485;0,5184404;0,51282144;0,5184404;0,5222485
0,44761568;0,44180024;0,4500635;0,4528032;0,44761568;0,45148122;0,45324874;0,4528032;0,45324874;0,45148122
0,45935276;0,4426757;0,5107548;0,5008006;0,45935276;0,47480357;0,48872012;0,5008006;0,48872012;0,47480357
0,20710684;0,18613103;0,27555752;0,26128402;0,20710684;0,2268038;0,24495023;0,26128402;0,24495023;0,2268038
0,0010641962;-0,02005373;0,088826;0,06677331;0,0010641962;0,022695184;0,044661924;0,06677331;0,044661924;0,022695184
0,031564154;0,0047593657;0,14326918;0,11487929;0,031564154;0,058907628;0,08671398;0,11487929;0,08671398;0,058907628
-0,0076826233;-0,03882886;0,12060583;0,08850208;-0,0076826233;0,02408757;0,0562368;0,08850208;0,0562368;0,02408757
-0,15222898;-0,1831609;-0,014653973;-0,050683387;-0,15222898;-0,11970981;-0,08578764;-0,050683387;-0,08578764;-0,11970981
0,03779652;0,022340223;0,119911924;0,09648287;0,03779652;0,055332147;0,074918225;0,09648287;0,074918225;0,055332147
0,15026903;0,12733822;0,24495581;0,22117093;0,15026903;0,17365247;0,19734195;0,22117093;0,19734195;0,17365247
0,03513077;-0,0033700317;0,19034755;0,15196961;0,03513077;0,07405181;0,11309992;0,15196961;0,11309992;0,07405181
-0,024448322;-0,059413273;0,11531432;0,08070812;-0,024448322;0,010662518;0,0457681;0,08070812;0,0457681;0,010662518
-0,4275019;-0,44834983;-0,334366;-0,35871375;-0,4275019;-0,4054813;-0,3824853;-0,35871375;-0,3824853;-0,4054813
-0,63376606;-0,64296967;-0,5725648;-0,5914075;-0,63376606;-0,6220702;-0,6079316;-0,5914075;-0,6079316;-0,6220702
-0,6102113;-0,6215533;-0,54048324;-0,5616288;-0,6102113;-0,59646565;-0,5802819;-0,5616288;-0,5802819;-0,59646565
-0,81086576;-0,8248263;-0,72818124;-0,7526177;-0,81086576;-0,794093;-0,7746336;-0,7526177;-0,7746336;-0,794093
-0,7987678;-0,8042416;-0,742076;-0,7614495;-0,7987678;-0,78980863;-0,77736616;-0,7614495;-0,77736616;-0,78980863
-0,91389513;-0,92814904;-0,8189762;-0,84802485;-0,91389513;-0,8956789;-0,87366074;-0,84802485;-0,87366074;-0,8956789
-0,6046549;-0,62125665;-0,50569034;-0,53488785;-0,6046549;-0,5845995;-0,5612724;-0,53488785;-0,5612724;-0,5845995
-0,24433309;-0,2616449;-0,16391733;-0,18528365;-0,24433309;-0,22569877;-0,20594655;-0,18528365;-0,20594655;-0,22569877
-0,18052146;-0,18996722;-0,13957272;-0,15010062;-0,18052146;-0,17066455;-0,16049363;-0,15010062;-0,16049363;-0,17066455
-0,13651627;-0,15416437;-0,06663877;-0,08360915;-0,13651627;-0,1187385;-0,10103722;-0,08360915;-0,10103722;-0,1187385
-0,16579685;-0,15917309;-0,19646563;-0,18819919;-0,16579685;-0,17284384;-0,18031572;-0,18819919;-0,18031572;-0,17284384
0,00875622;0,019770935;-0,056540437;-0,037179396;0,00875622;-0,0044376105;-0,01977446;-0,037179396;-0,01977446;-0,0044376105
0,12646028;0,13097462;0,10282351;0,109455295;0,12646028;0,12133552;0,11564787;0,109455295;0,11564787;0,12133552
-0,105578974;-0,099217154;-0,12168781;-0,119046666;-0,105578974;-0,111003645;-0,1154904;-0,119046666;-0,1154904;-0,111003645
0,09844451;0,095316626;0,116240375;0,11093115;0,09844451;0,1020643;0,10621517;0,11093115;0,10621517;0,1020643
-0,07736669;-0,07129807;-0,095432274;-0,09219113;-0,07736669;-0,0829901;-0,08798922;-0,09219113;-0,08798922;-0,0829901
-0,05408105;-0,05534939;-0,051838204;-0,05237537;-0,05408105;-0,053289738;-0,052788444;-0,05237537;-0,052788444;-0,053289738
-0,22384357;-0,242478;-0,14899325;-0,1676233;-0,22384357;-0,2051074;-0,18634565;-0,1676233;-0,18634565;-0,2051074
-0,23571321;-0,26337653;-0,11755836;-0,14795792;-0,23571321;-0,2071645;-0,17786838;-0,14795792;-0,17786838;-0,2071645
-0,43590736;-0,46429738;-0,30495983;-0,33984998;-0,43590736;-0,40555966;-0,3734644;-0,33984998;-0,3734644;-0,40555966
-0,10554935;-0,122799724;-0,024878532;-0,046444386;-0,10554935;-0,08696236;-0,06720166;-0,046444386;-0,06720166;-0,08696236
0,04499317;0,022804655;0,13222641;0,11085506;0,04499317;0,06713055;0,089119345;0,11085506;0,089119345;0,06713055
-0,20705205;-0,22393149;-0,14067936;-0,15694344;-0,20705205;-0,19021179;-0,17348287;-0,15694344;-0,17348287;-0,19021179
-0,239115;-0,2603857;-0,1454518;-0,16968337;-0,239115;-0,21676348;-0,19354087;-0,16968337;-0,19354087;-0,21676348
-0,35257635;-0,3551721;-0,3331163;-0,3390296;-0,35257635;-0,34892005;-0,34435198;-0,3390296;-0,34435198;-0,34892005
-0,42168427;-0,42568454;-0,40270162;-0,40749618;-0,42168427;-0,41719055;-0,4123944;-0,40749618;-0,4123944;-0,41719055
-0,38955227;-0,38890564;-0,39332616;-0,39214113;-0,38955227;-0,3902853;-0,39113766;-0,39214113;-0,39113766;-0,3902853
-0,3268184;-0,3220022;-0,33746323;-0,33599436;-0,3268184;-0,33072814;-0,33376992;-0,33599436;-0,33376992;-0,33072814
-0,20147581;-0,20264448;-0,20377581;-0,20191558;-0,20147581;-0,200879;-0,20098534;-0,20191558;-0,20098534;-0,200879
-0,21720535;-0,20983659;-0,24249004;-0,23681317;-0,21720535;-0,22416174;-0,23070012;-0,23681317;-0,23070012;-0,22416174
0,13413738;0,12910461;0,16078989;0,15336512;0,13413738;0,1399276;0,14637344;0,15336512;0,14637344;0,1399276
0,10720041;0,09087665;0,17514336;0,15806425;0,10720041;0,123933524;0,14093931;0,15806425;0,14093931;0,123933524
-0,031744443;-0,03353844;-0,013993815;-0,019881979;-0,031744443;-0,028840043;-0,024862908;-0,019881979;-0,024862908;-0,028840043
0,043568335;0,043145727;0,04153818;0,042728975;0,043568335;0,043676607;0,043417823;0,042728975;0,043417823;0,043676607
0,4421898;0,44448897;0,4105416;0,42194808;0,4421898;0,43771824;0,43099225;0,42194808;0,43099225;0,43771824
0,3610074;0,3743215;0,29589993;0,31382552;0,3610074;0,34645155;0,33070275;0,31382552;0,33070275;0,34645155
0,38107693;0,3787454;0,36702228;0,3740884;0,38107693;0,38110536;0,3787834;0,3740884;0,3787834;0,38110536
0,19589466;0,18103105;0,23567975;0,2291033;0,19589466;0,20901747;0,2201575;0,2291033;0,2201575;0,20901747
0,45505834;0,438577;0,49577183;0,49003017;0,45505834;0,46936694;0,48113427;0,49003017;0,48113427;0,46936694
0,6126261;0,58932966;0,68388444;0,67007387;0,6126261;0,6341162;0,6533855;0,67007387;0,6533855;0,6341162
0,6040445;0,59523994;0,626935;0,623492;0,6040445;0,61184925;0,61840427;0,623492;0,61840427;0,61184925
0,5686276;0,55078167;0,60715604;0,6028412;0,5686276;0,5834143;0,59488416;0,6028412;0,59488416;0,5834143
0,7490279;0,72886586;0,7977016;0,7907148;0,7490279;0,76621425;0,7801746;0,7907148;0,7801746;0,76621425
0,89732265;0,8857039;0,9177449;0,916711;0,89732265;0,9064476;0,912938;0,916711;0,912938;0,9064476
0,51410735;0,49845484;0,5595954;0,5510781;0,51410735;0,5282104;0,54058236;0,5510781;0,54058236;0,5282104
0,17403185;0,16258527;0,20427887;0,19911426;0,17403185;0,18397905;0,19235112;0,19911426;0,19235112;0,18397905
0,47244728;0,4782421;0,43870294;0,4487684;0,47244728;0,46563017;0,457745;0,4487684;0,457745;0,46563017
0,4714858;0,47287422;0,4495044;0,45756292;0,4714858;0,46851796;0,46389362;0,45756292;0,46389362;0,46851796
0,52750987;0,52997494;0,50262535;0,51136553;0,52750987;0,52368855;0,5183518;0,51136553;0,5183518;0,52368855
0,079404294;0,09615791;0,0033920705;0,023757458;0,079404294;0,061761707;0,043215245;0,023757458;0,043215245;0,061761707
